,rd_2,rd_32,rd_128,rd_512,rd_1024
30282,3,3,3,1,5
30283,1,3,1,4,2
30284,5,2,5,1,2
30285,1,3,4,4,1
30286,1,4,4,3,1
30287,5,1,2,2,4
30288,2,5,1,2,2
30289,5,4,1,3,3
30290,5,2,1,5,5
30291,1,3,4,1,4
30292,5,5,1,5,1
30293,4,5,2,4,3
30294,1,2,3,4,4
30295,3,2,4,1,3
30296,3,1,5,2,4
30297,1,3,1,5,2
30298,1,3,5,3,2
30299,5,2,4,2,5
30300,3,4,5,1,2
30301,3,2,1,2,1
30302,2,4,5,5,2
30303,4,4,3,3,5
30304,2,1,4,5,5
30305,5,3,2,1,5
30306,4,3,2,4,3
30307,3,5,1,4,2
30308,4,5,5,4,4
30309,3,3,3,1,5
30310,3,1,1,2,4
30311,3,3,2,3,1
30312,4,1,1,1,1
30313,2,3,1,2,4
30314,3,5,1,3,5
30315,4,5,1,1,5
30316,5,4,5,2,5
30317,2,2,3,2,2
30318,3,3,3,2,4
30319,5,1,2,5,1
30320,2,2,2,3,2
30321,4,5,3,5,1
30322,2,5,1,4,5
30323,4,4,2,4,2
30324,2,3,4,1,2
30325,1,2,4,2,1
30326,3,3,3,2,4
30327,2,3,2,3,5
30328,3,1,3,3,1
30329,2,3,1,4,4
30330,2,5,2,2,2
30331,1,3,4,4,5
30332,2,2,3,3,5
30333,4,2,2,4,4
30334,4,4,3,2,1
30335,2,5,2,3,2
30336,2,4,3,1,2
30337,1,1,2,1,5
30338,3,1,1,4,4
30339,4,5,2,4,5
30340,3,1,2,4,5
30341,2,3,2,5,4
30342,5,1,3,1,5
30343,4,3,3,1,3
30344,1,4,3,3,4
30345,1,4,2,1,5
30346,3,3,3,2,4
30347,4,5,3,4,2
30348,3,2,2,2,4
30349,5,3,2,2,2
30350,4,1,2,5,5
30351,5,3,2,1,1
30352,1,3,4,4,4
30353,4,3,5,5,4
30354,4,4,3,1,2
30355,5,4,5,2,5
30356,1,5,1,1,2
30357,1,3,2,4,5
30358,1,1,5,5,3
30359,5,5,4,3,1
30360,2,2,5,4,1
30361,5,5,4,1,2
30362,4,1,3,1,3
30363,4,5,2,2,1
30364,3,4,5,5,4
30365,1,3,3,2,2
30366,4,2,3,1,1
30367,4,4,3,1,1
30368,5,1,4,2,2
30369,2,5,2,5,3
30370,4,4,2,1,1
30371,4,4,4,5,4
30372,3,1,5,2,3
30373,5,3,2,5,3
30374,2,3,5,3,3
30375,2,5,5,4,3
30376,2,4,2,2,3
30377,3,2,2,5,2
30378,5,5,5,4,5
30379,4,2,4,3,2
30380,4,2,3,2,1
30381,4,1,1,2,4
30382,4,4,5,1,3
30383,4,1,3,5,5
30384,1,2,3,1,2
30385,2,2,5,1,2
30386,3,2,1,4,2
30387,4,1,5,4,3
30388,3,3,5,2,5
30389,2,1,4,5,2
30390,4,5,5,5,2
30391,4,2,1,5,1
30392,4,5,1,1,1
30393,3,3,1,5,2
30394,5,4,2,3,4
30395,2,2,3,4,2
30396,2,2,5,4,5
30397,4,3,3,3,5
30398,1,4,2,1,5
30399,2,2,4,1,5
30400,3,3,4,2,1
30401,4,5,1,4,5
30402,1,4,3,1,1
30403,2,5,5,1,2
30404,2,1,1,5,3
30405,3,3,3,1,3
30406,1,2,5,4,2
30407,5,2,5,3,3
30408,4,4,3,5,2
30409,5,4,5,3,5
30410,3,4,3,5,4
30411,3,3,2,5,1
30412,4,3,1,1,4
30413,5,2,2,4,4
30414,2,3,3,2,4
30415,3,4,1,1,3
30416,1,1,2,1,2
30417,4,1,3,2,3
30418,5,3,3,1,5
30419,2,2,2,1,3
30420,3,4,5,3,4
30421,2,1,4,3,5
30422,5,3,1,1,4
30423,3,4,5,4,4
30424,2,4,4,4,1
30425,3,3,5,5,2
30426,4,4,1,5,2
30427,3,4,2,2,5
30428,4,2,5,3,2
30429,3,4,3,1,5
30430,5,1,2,2,2
30431,1,4,3,5,5
30432,2,4,4,1,5
30433,4,4,4,2,5
30434,1,3,3,2,4
30435,1,2,5,2,2
30436,4,2,2,5,1
30437,2,4,4,3,1
30438,5,4,5,4,1
30439,3,3,2,5,1
30440,2,4,5,2,4
30441,5,2,3,2,2
30442,1,1,3,1,5
30443,5,4,1,5,1
30444,3,1,4,4,2
30445,5,4,1,3,5
30446,1,4,5,2,3
30447,5,5,1,3,3
30448,3,1,3,4,1
30449,5,2,1,2,4
30450,3,1,2,1,3
30451,3,5,4,2,4
30452,3,1,1,3,1
30453,1,2,4,2,5
30454,4,3,3,5,2
30455,5,5,1,3,1
30456,1,2,1,3,3
30457,2,1,3,3,3
30458,5,4,1,1,3
30459,1,4,2,5,1
30460,1,2,2,4,3
30461,5,1,5,4,4
30462,2,5,5,1,4
30463,1,3,2,3,1
30464,4,5,1,1,1
30465,4,2,5,4,4
30466,2,5,1,3,2
30467,2,2,4,3,5
30468,2,3,1,3,5
30469,3,3,1,3,2
30470,2,5,4,1,4
30471,2,1,4,1,1
30472,5,3,1,1,3
30473,3,1,5,2,1
30474,3,3,2,4,4
30475,1,5,3,5,2
30476,2,1,4,1,3
30477,1,5,1,1,5
30478,5,5,3,5,1
30479,3,4,4,1,4
30480,3,3,5,4,1
30481,3,3,2,5,2
30482,2,3,4,4,3
30483,3,4,1,1,4
30484,4,1,2,4,1
30485,4,2,2,1,1
30486,3,3,5,5,4
30487,1,5,5,2,1
30488,4,5,5,3,2
30489,2,5,1,5,3
30490,1,1,2,3,5
30491,4,1,4,2,1
30492,2,5,1,2,1
30493,4,3,5,4,1
30494,4,1,2,3,2
30495,4,2,3,5,5
30496,3,1,2,4,3
30497,1,5,4,3,3
30498,4,1,3,3,5
30499,2,1,3,4,5
30500,5,4,1,5,2
30501,1,5,5,4,3
30502,1,1,1,5,3
30503,1,3,4,5,1
30504,5,3,1,2,3
30505,1,1,4,2,2
30506,4,5,4,5,5
30507,1,1,2,5,3
30508,4,5,5,4,3
30509,2,4,3,4,2
30510,4,5,4,4,4
30511,1,1,5,5,3
30512,5,1,2,3,5
30513,3,2,5,3,5
30514,3,4,4,4,4
30515,5,4,2,1,5
30516,3,5,3,3,3
30517,3,1,2,4,1
30518,2,4,5,3,5
30519,1,2,4,3,2
30520,4,1,5,2,2
30521,1,2,5,5,2
30522,3,3,1,2,2
30523,3,3,1,5,2
30524,3,1,3,4,3
30525,2,2,4,3,1
30526,3,3,4,3,5
30527,4,2,5,4,4
30528,3,4,4,3,1
30529,3,5,3,1,1
30530,5,1,2,3,4
30531,4,1,1,5,3
30532,4,4,2,2,5
30533,1,3,5,3,5
30534,1,2,3,5,1
30535,2,1,4,2,2
30536,2,1,2,3,4
30537,1,5,1,1,4
30538,5,3,1,2,2
30539,4,1,1,2,4
30540,2,1,5,3,2
30541,5,3,5,2,1
30542,3,1,1,3,3
30543,4,3,4,2,4
30544,5,2,1,4,2
30545,2,1,3,4,3
30546,3,3,5,3,5
30547,5,3,2,1,3
30548,3,1,5,4,5
30549,5,2,1,4,5
30550,3,5,4,1,4
30551,4,4,2,4,3
30552,5,2,2,1,4
30553,2,4,2,1,4
30554,1,3,4,4,5
30555,4,3,1,4,4
30556,3,2,3,3,1
30557,5,1,5,1,4
30558,1,2,3,3,5
30559,4,4,5,1,1
30560,3,5,5,4,1
30561,5,5,1,3,3
30562,2,2,3,4,1
30563,4,1,1,4,5
30564,1,5,3,3,4
30565,3,1,4,2,3
30566,3,5,3,2,2
30567,4,5,5,5,3
30568,1,5,2,4,4
30569,4,5,4,2,1
30570,5,4,4,5,2
30571,3,3,1,3,2
30572,4,3,1,2,5
30573,2,5,3,2,5
30574,1,2,4,2,5
30575,1,3,5,2,2
30576,5,4,1,2,3
30577,1,4,1,4,2
30578,5,4,4,4,4
30579,2,3,3,2,5
30580,5,3,2,3,3
30581,1,5,1,3,4
30582,5,3,5,2,2
30583,2,4,5,4,4
30584,4,5,2,5,5
30585,1,1,1,3,3
30586,2,2,1,3,2
30587,2,5,3,2,2
30588,3,3,2,1,2
30589,3,5,1,3,2
30590,3,1,1,3,3
30591,1,2,3,4,4
30592,4,3,1,4,3
30593,2,1,2,5,5
30594,1,4,4,4,4
30595,3,5,1,4,3
30596,3,5,3,1,2
30597,2,4,1,5,4
30598,3,5,4,3,3
30599,3,4,5,5,5
30600,4,2,3,5,2
30601,3,5,4,2,1
30602,5,4,2,1,3
30603,5,4,2,1,2
30604,5,2,1,4,2
30605,3,3,1,5,2
30606,2,2,2,5,4
30607,2,5,3,1,2
30608,2,5,5,5,4
30609,1,5,5,1,3
30610,4,3,2,5,1
30611,3,1,1,2,4
30612,5,4,3,1,2
30613,2,5,2,3,4
30614,2,2,2,4,4
30615,3,3,3,5,5
30616,4,2,4,4,1
30617,3,5,3,1,4
30618,2,5,2,5,5
30619,2,1,3,1,1
30620,1,1,2,3,4
30621,5,3,4,4,2
30622,3,2,2,4,2
30623,1,5,3,4,2
30624,4,2,1,4,4
30625,5,4,2,4,1
30626,2,4,1,1,2
30627,4,5,4,3,1
30628,3,1,4,1,2
30629,4,4,5,2,5
30630,1,1,4,3,4
30631,1,1,2,1,2
30632,3,1,1,2,4
30633,2,5,1,3,3
30634,3,4,2,2,4
30635,5,3,1,1,2
30636,4,4,3,2,1
30637,1,4,2,3,5
30638,1,2,4,4,5
30639,2,5,5,4,1
30640,4,1,3,2,3
30641,1,1,5,2,1
30642,3,2,5,4,3
30643,3,1,1,2,5
30644,4,4,1,1,2
30645,5,5,1,1,4
30646,1,2,5,4,4
30647,3,3,4,4,3
30648,2,1,2,5,5
30649,3,1,2,1,3
30650,3,1,3,2,3
30651,4,4,4,3,4
30652,1,4,1,4,4
30653,3,4,5,5,5
30654,5,3,1,4,5
30655,2,3,3,2,3
30656,4,1,5,3,3
30657,2,4,5,5,2
30658,3,2,2,5,4
30659,5,5,1,4,5
30660,2,1,1,3,5
30661,5,4,2,3,2
30662,5,5,5,1,2
30663,5,2,2,5,4
30664,2,4,2,4,3
30665,1,2,4,2,4
30666,5,5,1,4,1
30667,2,5,1,4,4
30668,3,2,3,2,3
30669,5,2,2,3,4
30670,3,1,2,1,1
30671,1,3,5,3,1
30672,4,1,3,3,5
30673,3,2,3,5,2
30674,2,5,1,2,1
30675,1,2,4,3,4
30676,5,5,1,5,2
30677,3,4,4,2,2
30678,2,3,5,3,4
30679,2,4,2,3,4
30680,5,4,4,3,1
30681,2,3,5,3,1
30682,2,2,1,5,4
30683,5,3,2,3,4
30684,3,1,5,4,5
30685,5,5,2,2,4
30686,3,5,5,4,4
30687,2,1,5,5,3
30688,2,5,4,5,3
30689,1,1,3,3,3
30690,3,3,4,5,4
30691,3,5,4,1,2
30692,3,1,5,1,3
30693,2,5,5,1,1
30694,5,5,4,2,1
30695,2,5,3,1,2
30696,5,4,2,5,5
30697,5,3,3,2,4
30698,4,1,3,3,4
30699,2,4,5,3,4
30700,4,1,1,2,3
30701,5,4,3,4,1
30702,5,2,1,3,5
30703,1,3,5,2,5
30704,5,1,4,4,2
30705,3,3,5,3,3
30706,5,4,1,5,1
30707,2,4,5,1,1
30708,2,5,1,5,5
30709,5,5,2,5,3
30710,4,3,3,5,1
30711,2,1,3,4,4
30712,1,4,3,3,5
30713,3,2,5,5,5
30714,3,4,3,5,3
30715,3,5,4,4,5
30716,3,1,5,5,5
30717,3,3,4,5,4
30718,3,1,4,1,4
30719,5,3,5,5,2
30720,3,5,5,4,3
30721,1,3,3,5,5
30722,5,2,4,2,1
30723,1,5,3,3,1
30724,4,4,2,2,5
30725,4,5,1,5,3
30726,3,5,2,3,3
30727,5,3,5,3,1
30728,1,2,3,5,4
30729,1,1,1,5,2
30730,4,1,3,2,3
30731,4,2,2,3,2
30732,5,5,3,4,1
30733,4,1,3,2,3
30734,1,1,2,2,1
30735,1,5,2,2,4
30736,1,1,1,2,2
30737,2,4,4,3,5
30738,5,1,1,1,1
30739,1,3,3,5,1
30740,4,5,2,4,4
30741,4,5,1,3,3
30742,4,2,5,3,3
30743,4,3,3,2,1
30744,2,3,5,1,4
30745,4,4,5,3,5
30746,5,1,3,4,4
30747,4,5,2,4,4
30748,5,1,2,1,2
30749,4,3,3,5,1
30750,3,4,4,3,1
30751,3,3,5,2,2
30752,3,1,5,4,5
30753,1,2,2,2,4
30754,5,2,1,4,4
30755,3,3,3,1,2
30756,5,1,5,4,2
30757,2,1,1,2,3
30758,3,2,3,4,2
30759,4,5,5,1,2
30760,4,4,2,1,4
30761,4,5,2,4,3
30762,1,2,5,5,5
30763,4,1,3,4,2
30764,3,4,5,3,4
30765,4,3,5,1,3
30766,3,5,2,3,1
30767,2,3,3,1,4
30768,5,2,5,2,1
30769,5,1,3,4,1
30770,2,5,2,2,2
30771,4,1,3,1,5
30772,1,3,1,1,2
30773,5,3,4,2,5
30774,4,5,2,4,5
30775,3,2,1,3,5
30776,5,5,4,1,4
30777,3,3,4,3,1
30778,3,2,4,3,1
30779,5,4,3,1,5
30780,2,2,2,2,3
30781,4,1,3,4,4
30782,1,2,4,4,1
30783,5,2,5,2,1
30784,3,5,1,3,3
30785,3,1,2,1,3
30786,3,5,3,2,4
30787,3,2,1,5,4
30788,5,3,4,5,3
30789,3,1,4,2,3
30790,5,4,2,5,4
30791,2,5,5,5,3
30792,2,2,2,3,5
30793,5,2,1,3,4
30794,3,1,5,3,1
30795,4,3,4,1,1
30796,1,2,4,5,2
30797,2,2,4,1,5
30798,1,1,5,3,1
30799,2,1,4,2,2
30800,2,3,2,3,1
30801,1,5,3,2,4
30802,2,4,5,2,2
30803,5,5,5,2,2
30804,3,1,2,5,4
30805,2,2,4,4,5
30806,3,4,3,2,5
30807,2,4,1,2,4
30808,3,4,4,2,2
30809,5,1,2,4,1
30810,5,5,3,2,3
30811,1,3,2,2,5
30812,3,2,5,2,3
30813,2,1,1,3,5
30814,2,3,1,4,5
30815,5,3,4,1,5
30816,1,4,3,1,3
30817,2,4,2,4,1
30818,5,3,3,5,5
30819,4,4,3,4,3
30820,4,4,5,4,3
30821,1,5,1,5,3
30822,2,5,4,3,1
30823,3,1,3,2,1
30824,4,1,3,4,2
30825,3,2,2,1,4
30826,2,3,2,2,2
30827,5,4,4,4,5
30828,3,2,2,5,5
30829,5,2,4,1,1
30830,1,5,2,2,5
30831,1,2,2,5,3
30832,1,2,1,3,3
30833,3,1,2,2,1
30834,5,1,4,2,1
30835,2,2,4,5,3
30836,5,1,5,3,5
30837,1,5,5,1,2
30838,5,1,2,3,5
30839,4,3,5,2,4
30840,4,5,5,3,1
30841,3,2,3,4,2
30842,3,2,1,2,5
30843,3,3,2,4,4
30844,1,3,3,5,1
30845,1,5,3,2,1
30846,3,5,3,3,5
30847,2,3,1,2,2
30848,1,3,3,1,5
30849,4,5,1,1,1
30850,2,4,3,3,4
30851,5,5,3,3,3
30852,4,4,5,2,4
30853,2,1,4,4,2
30854,2,4,5,4,4
30855,2,2,5,5,2
30856,3,4,4,2,4
30857,4,2,1,5,3
30858,4,5,3,2,1
30859,1,1,5,5,3
30860,1,1,4,2,3
30861,4,4,2,1,3
30862,3,2,5,1,1
30863,4,4,2,3,2
30864,1,5,5,1,2
30865,5,3,3,1,3
30866,2,1,5,2,4
30867,3,3,3,1,1
30868,1,4,1,1,5
30869,1,3,2,3,2
30870,2,2,5,5,3
30871,4,2,3,5,4
30872,1,1,1,2,3
30873,5,2,4,3,4
30874,5,2,3,1,5
30875,3,3,4,1,4
30876,3,2,3,4,1
30877,4,4,4,4,1
30878,1,1,1,3,2
30879,1,3,3,1,1
30880,2,2,4,1,1
30881,1,4,3,1,1
30882,1,4,3,3,4
30883,1,3,1,1,2
30884,1,1,4,4,4
30885,4,1,3,3,2
30886,2,5,4,2,4
30887,3,2,5,3,1
30888,1,3,3,3,5
30889,4,4,4,5,2
30890,5,1,2,5,2
30891,1,3,1,3,3
30892,4,5,4,2,4
30893,3,1,4,2,2
30894,2,2,4,5,4
30895,5,4,2,1,2
30896,3,5,3,4,1
30897,2,5,2,5,2
30898,5,1,1,1,5
30899,2,2,3,2,2
30900,4,1,5,1,2
30901,3,4,3,4,3
30902,4,3,1,4,3
30903,1,4,3,2,2
30904,3,1,5,1,1
30905,2,4,1,4,2
30906,3,2,3,1,1
30907,3,1,2,3,3
30908,1,3,2,5,3
30909,3,5,4,1,2
30910,4,1,1,3,5
30911,4,5,1,4,2
30912,1,2,3,5,3
30913,4,1,5,1,3
30914,5,3,4,5,5
30915,3,2,4,5,5
30916,5,4,4,1,4
30917,4,5,1,2,1
30918,1,3,1,5,1
30919,2,3,2,5,1
30920,3,4,3,4,5
30921,2,4,5,4,5
30922,1,2,4,3,4
30923,2,5,5,3,4
30924,3,5,1,4,1
30925,1,4,5,1,5
30926,5,3,3,1,5
30927,2,1,5,2,3
30928,5,1,3,5,5
30929,5,3,5,1,3
30930,5,5,3,2,3
30931,3,1,4,5,1
30932,5,2,2,5,3
30933,3,1,2,2,1
30934,4,2,4,4,2
30935,3,4,1,4,5
30936,5,4,2,5,1
30937,4,1,2,5,4
30938,4,3,1,5,3
30939,2,4,4,3,3
30940,5,5,1,2,5
30941,4,3,1,2,4
30942,1,1,4,3,3
30943,3,5,3,3,3
30944,2,5,5,1,4
30945,2,2,2,5,2
30946,3,1,3,1,4
30947,2,3,1,4,1
30948,1,5,1,1,2
30949,3,2,1,2,3
30950,4,4,5,1,5
30951,3,4,1,2,4
30952,2,1,5,2,1
30953,5,5,5,2,3
30954,1,1,4,2,3
30955,4,2,2,4,5
30956,4,4,4,2,5
30957,4,3,3,5,2
30958,3,2,1,3,5
30959,1,5,5,4,1
30960,4,4,1,2,3
30961,5,5,4,1,1
30962,3,2,2,2,5
30963,5,5,2,4,3
30964,2,2,5,1,3
30965,2,3,1,2,5
30966,4,4,3,3,5
30967,2,5,3,1,1
30968,5,2,3,4,1
30969,2,3,4,4,2
30970,3,3,1,4,5
30971,4,4,4,4,3
30972,5,4,3,4,1
30973,4,2,3,1,3
30974,4,1,5,5,1
30975,4,1,2,4,5
30976,3,3,2,5,2
30977,4,5,5,3,2
30978,5,2,1,5,1
30979,3,5,3,4,5
30980,3,1,4,4,3
30981,3,1,3,3,5
30982,4,5,5,4,4
30983,3,3,3,5,2
30984,4,4,5,3,2
30985,3,5,5,1,3
30986,3,4,2,5,4
30987,2,4,3,4,3
30988,3,1,4,1,1
30989,1,1,3,3,2
30990,2,1,2,4,1
30991,3,4,2,4,4
30992,3,5,1,5,4
30993,4,4,5,2,1
30994,1,1,3,5,2
30995,4,3,1,1,2
30996,4,2,4,4,3
30997,1,5,4,2,4
30998,4,1,5,3,2
30999,4,5,1,3,5
31000,2,3,3,2,1
31001,5,4,4,3,4
31002,1,1,3,4,5
31003,3,2,4,5,5
31004,5,1,5,1,3
31005,5,1,3,2,1
31006,4,3,2,1,4
31007,2,2,1,3,2
31008,5,4,1,4,2
31009,4,4,1,2,5
31010,1,3,3,2,5
31011,5,1,3,1,3
31012,3,5,2,3,1
31013,2,4,5,3,2
31014,4,4,4,5,2
31015,3,4,4,2,1
31016,3,2,1,1,5
31017,2,3,5,1,4
31018,4,2,1,1,1
31019,5,2,3,5,3
31020,3,2,4,5,4
31021,1,5,4,2,2
31022,3,4,4,4,5
31023,3,3,1,2,3
31024,4,1,5,2,1
31025,3,2,4,5,1
31026,3,3,4,3,4
31027,2,3,3,4,2
31028,3,4,4,4,2
31029,4,2,1,3,3
31030,1,2,1,2,1
31031,4,5,1,3,1
31032,1,1,5,5,2
31033,2,5,2,2,2
31034,5,5,1,5,5
31035,1,2,2,5,3
31036,2,5,1,5,3
31037,2,1,1,2,4
31038,5,1,3,4,4
31039,5,3,1,1,1
31040,3,3,2,1,1
31041,4,1,2,2,3
31042,2,5,5,2,2
31043,5,3,1,2,5
31044,4,4,2,4,4
31045,2,3,4,3,2
31046,1,1,5,1,1
31047,3,5,5,1,4
31048,2,4,2,5,2
31049,1,3,3,5,5
31050,3,3,3,3,1
31051,5,1,5,1,5
31052,1,1,3,2,4
31053,2,4,3,1,3
31054,3,1,1,2,1
31055,2,1,1,2,4
31056,2,3,4,4,4
31057,4,4,1,2,2
31058,2,4,5,1,5
31059,5,1,1,4,2
31060,1,5,3,1,1
31061,3,5,5,1,3
31062,4,3,1,2,3
31063,5,1,2,3,2
31064,1,2,2,3,1
31065,4,2,1,5,5
31066,4,2,4,3,1
31067,2,3,3,4,5
31068,2,3,2,2,2
31069,3,1,2,1,3
31070,1,4,4,2,5
31071,2,1,2,2,3
31072,4,2,2,4,1
31073,3,4,5,2,5
31074,4,4,3,2,5
31075,4,1,1,1,4
31076,3,4,3,5,4
31077,2,2,5,1,2
31078,4,4,3,3,2
31079,3,4,3,2,4
31080,3,2,5,3,3
31081,5,1,1,2,4
31082,4,5,4,1,4
31083,1,1,5,3,1
31084,5,3,2,4,1
31085,4,1,1,4,4
31086,2,1,5,2,1
31087,1,5,4,1,5
31088,4,1,1,4,3
31089,3,5,5,1,2
31090,4,3,5,4,2
31091,1,4,4,3,5
31092,4,1,4,4,3
31093,2,1,2,5,3
31094,5,1,3,5,3
31095,2,5,3,2,1
31096,1,1,5,5,1
31097,2,1,3,3,2
31098,5,1,4,4,2
31099,4,3,4,1,4
31100,4,5,1,4,3
31101,2,1,4,1,2
31102,1,2,2,5,5
31103,3,1,1,2,3
31104,1,3,1,4,2
31105,5,3,4,2,5
31106,2,1,4,4,3
31107,3,3,4,3,3
31108,1,4,1,2,5
31109,1,5,5,2,1
31110,5,3,1,5,2
31111,3,2,1,2,3
31112,3,1,2,3,4
31113,5,4,2,4,2
31114,5,4,3,2,1
31115,1,2,5,2,2
31116,1,2,2,3,2
31117,1,3,5,1,5
31118,5,3,1,1,5
31119,2,1,3,5,4
31120,4,3,5,1,5
31121,4,3,5,4,4
31122,4,3,3,2,5
31123,5,2,5,2,5
31124,3,5,1,2,1
31125,3,2,1,2,3
31126,1,5,2,5,3
31127,2,5,2,1,2
31128,4,4,2,4,5
31129,4,5,3,3,1
31130,5,1,4,2,5
31131,4,1,5,2,4
31132,3,4,4,5,4
31133,5,3,2,3,2
31134,2,5,1,5,4
31135,1,3,2,1,5
31136,2,2,3,5,2
31137,2,4,1,5,2
31138,4,5,4,2,3
31139,5,2,2,5,3
31140,2,3,1,4,1
31141,4,5,4,2,5
31142,1,2,3,2,5
31143,2,3,4,3,3
31144,5,2,4,5,5
31145,1,3,2,4,3
31146,4,1,1,4,3
31147,1,2,3,5,1
31148,2,4,2,2,1
31149,2,1,3,2,1
31150,5,1,1,2,5
31151,4,5,1,1,2
31152,1,4,1,5,2
31153,5,3,5,5,5
31154,1,2,2,5,4
31155,1,3,5,3,4
31156,5,3,3,5,4
31157,5,5,3,2,5
31158,1,5,3,4,2
31159,1,2,5,1,4
31160,1,4,2,3,5
31161,5,3,3,1,5
31162,5,2,4,5,3
31163,2,3,4,2,4
31164,4,1,1,3,4
31165,2,3,2,2,3
31166,2,4,1,2,5
31167,4,5,1,3,4
31168,1,5,3,2,4
31169,1,4,5,2,4
31170,5,2,5,4,5
31171,4,4,2,2,3
31172,5,2,3,5,5
31173,3,5,2,2,1
31174,1,3,2,2,5
31175,4,4,1,3,1
31176,1,1,2,4,5
31177,3,4,5,2,5
31178,5,1,2,2,5
31179,4,1,1,3,4
31180,4,2,5,3,2
31181,1,3,4,3,5
31182,2,3,5,2,4
31183,3,2,1,4,2
31184,3,3,5,3,4
31185,3,4,5,4,5
31186,5,4,3,5,1
31187,3,2,2,5,5
31188,4,3,1,3,4
31189,3,5,4,4,2
31190,3,2,5,3,5
31191,2,5,4,1,2
31192,3,4,4,2,3
31193,5,5,5,4,3
31194,3,4,1,5,2
31195,3,5,5,3,3
31196,4,4,2,4,5
31197,2,3,2,5,1
31198,5,1,5,1,3
31199,4,3,1,4,2
31200,5,1,2,4,1
31201,5,3,1,5,1
31202,3,1,5,3,2
31203,2,4,2,5,3
31204,1,1,3,3,5
31205,4,5,4,1,4
31206,4,4,5,4,3
31207,4,5,5,2,3
31208,4,1,1,3,2
31209,2,3,3,3,1
31210,5,1,3,3,1
31211,2,4,4,2,5
31212,4,1,1,5,1
31213,5,4,4,5,5
31214,3,5,4,2,3
31215,5,1,1,4,4
31216,2,3,1,2,1
31217,1,3,2,3,3
31218,3,2,2,4,3
31219,5,1,2,5,2
31220,2,5,1,3,2
31221,1,4,1,4,2
31222,4,5,1,3,2
31223,2,2,5,1,1
31224,3,3,2,3,5
31225,3,2,5,3,3
31226,5,1,4,1,2
31227,1,3,3,4,5
31228,4,1,4,2,4
31229,2,3,1,3,3
31230,4,3,5,2,2
31231,4,4,2,3,4
31232,5,3,3,1,5
31233,3,1,4,5,2
31234,5,5,3,3,2
31235,5,3,2,2,2
31236,3,3,2,2,2
31237,2,5,1,1,3
31238,5,3,1,5,1
31239,5,5,5,5,5
31240,3,5,5,1,2
31241,1,4,4,3,2
31242,2,1,3,1,5
31243,4,1,2,1,1
31244,4,2,3,5,4
31245,4,5,4,3,1
31246,5,1,4,3,4
31247,1,2,4,4,1
31248,4,2,3,4,1
31249,2,4,5,4,1
31250,1,5,2,4,1
31251,5,2,3,2,3
31252,5,1,3,2,1
31253,4,1,4,4,1
31254,3,4,4,3,3
31255,2,3,5,4,2
31256,4,1,1,1,2
31257,2,2,5,4,2
31258,2,5,5,3,2
31259,5,4,5,5,5
31260,3,2,2,1,5
31261,3,3,3,5,1
31262,1,2,4,2,2
31263,4,3,3,4,1
31264,3,4,1,4,1
31265,2,2,5,1,3
31266,5,2,2,2,2
31267,1,1,1,5,3
31268,4,1,4,4,2
31269,3,3,5,2,5
31270,5,2,2,3,3
31271,1,5,4,3,4
31272,2,2,2,5,2
31273,2,2,4,2,4
31274,1,4,1,1,4
31275,1,1,4,4,3
31276,4,3,3,4,3
31277,5,1,2,5,2
31278,3,1,2,5,2
31279,5,3,3,5,5
31280,4,3,3,2,2
31281,3,2,2,2,4
31282,3,3,1,2,1
31283,1,4,4,5,5
31284,5,3,1,3,2
31285,3,1,4,3,3
31286,5,5,3,3,1
31287,5,1,1,1,1
31288,2,4,3,3,3
31289,3,4,1,3,1
31290,3,1,4,2,3
31291,1,3,1,3,4
31292,5,4,1,1,2
31293,1,1,4,3,1
31294,1,4,5,2,5
31295,5,3,3,3,1
31296,1,2,1,2,1
31297,3,2,4,3,2
31298,3,5,3,5,4
31299,3,2,3,5,5
31300,3,5,4,5,5
31301,2,4,5,1,5
31302,1,5,4,3,1
31303,3,2,4,1,5
31304,3,2,4,3,4
31305,5,2,3,4,1
31306,3,5,3,3,5
31307,5,5,2,2,3
31308,2,3,1,1,1
31309,4,3,2,3,2
31310,2,4,3,1,3
31311,4,1,5,1,2
31312,2,5,2,1,5
31313,1,5,4,4,2
31314,1,2,2,4,2
31315,1,5,4,5,5
31316,4,5,5,3,5
31317,3,2,2,3,2
31318,2,1,2,4,3
31319,1,4,2,2,2
31320,2,4,1,1,4
31321,1,5,2,1,1
31322,1,1,5,3,5
31323,4,1,5,3,1
31324,1,2,4,1,1
31325,5,2,2,1,2
31326,2,2,2,1,1
31327,3,5,2,5,3
31328,2,3,5,5,3
31329,1,2,1,2,3
31330,4,5,2,4,2
31331,3,1,1,3,5
31332,1,2,1,1,1
31333,1,2,4,3,3
31334,4,4,3,3,3
31335,3,2,4,3,4
31336,3,3,4,2,3
31337,5,2,3,1,4
31338,3,3,3,5,5
31339,4,3,1,1,1
31340,3,3,2,5,2
31341,1,5,3,1,4
31342,2,3,1,3,3
31343,4,4,3,1,4
31344,5,2,4,3,5
31345,3,3,2,3,3
31346,4,1,5,4,5
31347,3,1,1,4,4
31348,3,4,1,3,1
31349,4,1,1,3,5
31350,5,1,4,5,4
31351,5,3,3,1,1
31352,4,5,3,5,2
31353,3,4,2,1,5
31354,5,3,1,3,5
31355,4,3,4,5,5
